8108	U42732	11/14/2019 3:25:46 PM	N23922 N7317 N6887 N11621 N22146 N27348 N20817 N16695 N6932 N20909 N16386 N19949 N21816 N19531 N6932 N21281 N19949 N18748 N13819 N25392 N25045 N16518 N19949 N12594 N21667 N15434 N17579 N17725 N4571 N24894 N18858 N11647 N11702 N20995 N20209 N7002 N4488	N11790-0 N10012-0 N1202-0 N24744-0 N13316-0 N15197-0 N253-0 N14490-0 N28404-0 N9621-0 N16077-0 N8029-1 N6011-0 N22216-1 N6505-0 N13497-0 N23982-0 N11575-0 N622-0 N9870-0 N20025-0 N13552-0 N26548-0 N21159-0 N11158-0 N18790-0 N17621-0
8116	U19246	11/14/2019 3:53:52 AM	N1268 N17466 N17561 N4522 N24319 N15922 N3076 N14775 N18086 N21956 N27610 N22024 N26708 N26708 N23493 N27505 N3071 N25431 N26074 N20953 N10331 N13024 N23138 N578 N28406 N25934 N9177 N15445 N13888 N20886 N18607 N18426 N17579 N26961 N24245 N25410 N17446 N5338 N10972 N20289 N16639 N17774 N22916	N10240-0 N7566-0 N23067-0 N17389-0 N2665-0 N26688-0 N16633-0 N23137-0 N2214-0 N22937-0 N8078-0 N5250-0 N14932-0 N13254-0 N6624-0 N10797-0 N23487-0 N18368-0 N8929-0 N28205-0 N25345-0 N10086-0 N7483-0 N25897-0 N2482-0 N5726-0 N28284-0 N19153-0 N22078-0 N25311-0 N17869-0 N3869-0 N7452-0 N9556-0 N14605-0 N2494-0 N2470-0 N11324-0 N2766-0 N17492-0 N19629-0 N15885-0 N341-0 N7883-0 N21201-0 N4948-0 N12328-0 N16974-0 N13931-0 N16506-0 N7744-0 N26510-0 N16354-0 N9983-0 N4012-0 N24693-0 N11011-0 N5320-0 N19157-0 N13634-0 N26369-0 N12881-0 N8957-0 N15372-0 N4441-0 N25607-0 N23147-0 N833-0 N11158-0 N12071-0 N2331-0 N8654-0 N23194-0 N9520-0 N15165-0 N3856-0 N17766-0 N25155-0 N17907-0 N738-0 N9410-0 N11806-0 N5846-1 N24971-0 N1700-0 N17839-0 N16079-0 N22043-0 N11672-0 N2818-0 N5890-0
8119	U79411	11/14/2019 12:42:32 PM	N24517 N26153 N1473 N25431 N3283 N21627 N5968 N21057 N10408 N10911 N23380 N19801 N2007 N25356	N12659-0 N24744-0 N13247-0 N622-0 N27543-0 N11575-0 N22931-0 N25418-0 N25311-0 N16348-0 N13667-0 N1570-0 N26548-0 N13557-0 N18375-0 N13422-0 N12833-1 N20882-0 N13463-0 N22216-0 N9870-0 N24571-0 N5830-0 N13552-0 N16945-0 N17492-0
8120	U30538	11/14/2019 3:22:36 PM	N23660 N11671 N25392 N10848 N11061 N17468 N7350 N18839 N15020 N27545 N10941 N17725 N26676 N8573 N18426 N10917 N13700 N2219 N17099 N14833 N8322 N12681 N4857 N19837 N24136 N4381 N6661 N17522 N17235 N20825	N20025-0 N21159-0 N26548-0 N1202-0 N6505-0 N6011-0 N13497-1 N17621-0 N7139-0
8122	U74111	11/14/2019 4:24:02 PM	N25611 N25232 N23615 N27263 N20795 N27040 N948 N6265 N6543 N19348 N25731 N19479 N1723 N4115 N7692 N28178 N10231 N4246 N9414 N376	N14499-0 N22216-1 N13497-0 N6505-0 N20025-1 N2740-0 N9621-0 N1202-0
8124	U11536	11/14/2019 12:04:30 PM	N3076 N21326 N23466 N19398 N7182 N22048 N1991 N18102 N3534 N12190 N425 N750 N6152 N3403 N16161 N20343	N13667-0 N17492-0 N13316-0 N18375-0 N13247-0 N24571-0 N25333-0 N22216-0 N26548-0 N25418-0 N622-0 N13422-0 N15605-0 N27855-0 N12833-1 N16348-0 N25311-0 N11575-0 N13557-0 N5830-0 N9870-0 N13552-0
8126	U92040	11/14/2019 9:21:36 AM	N17110 N5221 N8113 N27690 N7806 N2126 N25046 N19109 N17110 N17110 N4691 N3448 N7834 N21183 N16831 N26608 N25876 N23344 N7211 N23098 N5917 N19553 N8964 N7549 N8761 N12667 N12667 N12667 N27928 N12667	N11422-0 N1205-0 N10646-0 N13254-0 N12667-1 N6505-0 N9111-0 N27776-0 N6502-0 N23487-0 N25897-0
8136	U37316	11/14/2019 9:32:09 PM	N5463 N1320 N19434 N13074 N5851 N9392 N15489 N19342 N16939 N12544 N2707 N10001 N1664 N1334 N1186 N3059 N25684 N4725 N19230 N16998 N23085 N7549 N22851 N6375 N24885 N17587 N5731 N3238 N9295 N9295 N19647 N3177 N18840 N19158 N1393 N15770 N21491 N6739 N1851 N23172 N17224	N17231-1 N18106-0 N21514-0 N26720-0
8148	U49822	11/14/2019 5:47:43 AM	N9729 N13543 N12152 N20045 N24120 N20803 N12558	N2766-0 N12328-0 N25155-0 N8654-0 N13667-0 N17492-0 N13552-0 N13247-0 N15885-0 N779-0 N22379-0 N2214-0 N17839-0 N25897-0 N25311-0 N9451-0 N2818-0 N21016-0 N21201-0 N3228-0 N23422-1 N20186-1 N23487-0 N25333-0 N26688-0
8154	U70993	11/14/2019 2:05:07 PM	N15552 N10901 N13203 N2468 N17360 N305	N6816-0 N25155-0 N15989-0 N7452-0 N4247-0 N3966-0 N253-0 N13247-0 N5830-0 N20712-0 N3653-1 N1994-0 N974-0 N22662-0 N25620-0 N4625-0 N19629-0 N28058-0 N4372-0 N22975-0 N19406-0 N16415-0 N8503-0 N13633-1 N13552-0 N27543-0 N25206-0 N9468-0 N27776-0 N8478-0 N15163-0 N6957-0 N3550-0 N18853-0 N16828-0 N6777-0 N9870-0 N4530-0 N22216-0 N2494-0 N19103-0 N14605-0 N28106-0 N19316-0 N24147-0 N25728-0 N22019-0 N22192-0 N13075-0 N5323-0 N18790-1 N2375-0 N2022-0 N11575-0 N23563-0 N22931-0 N9663-1 N1202-0 N16974-0 N2071-0 N22446-0 N26479-0 N19209-0 N10821-0 N13667-0 N9460-0 N8817-0 N10329-0 N13254-0 N6503-0 N13062-0 N13316-0 N7468-0 N1138-0 N16348-0 N19596-0 N18885-0 N14942-0 N24931-0 N20873-0 N2740-0 N27098-0 N1756-0 N13463-0 N18368-0 N22532-0 N28404-0 N23487-0 N166-0 N26149-0 N10679-0 N28504-0 N20805-0 N22277-0 N13282-0 N11446-0 N27536-0 N16337-0 N20375-0 N17492-0 N16077-0 N21219-0 N18892-0 N15802-0 N27918-0 N13422-0 N25624-0 N26548-0 N23334-0 N622-0 N19904-0 N9375-0 N1815-0 N7722-0 N24064-0 N16529-0 N10240-0 N3869-0 N23409-0 N19044-0 N11790-0 N12979-0 N9621-0 N4298-0 N11158-0 N21784-0 N17171-0 N9549-0 N20105-0 N23982-0 N28284-0 N13309-0
8156	U53662	11/14/2019 8:29:49 AM	N4202 N3265 N4724 N7611 N12078 N7164 N2660 N13036 N10207 N12511 N7864 N3071 N14305 N4090 N8354 N13819 N10034 N23484 N578 N17283 N18875 N15716 N24132 N12077 N22589 N1376 N18930 N25934 N11625 N12744 N11625 N8067 N21188 N1332 N9606 N19434 N25876 N26840 N23452 N25413 N8053 N14065 N18768 N21682 N695 N28296 N19250 N6437 N10972 N828 N828 N13082 N7383 N20753 N1851	N9870-0 N25311-0 N12833-0 N17839-0 N3869-0 N13667-1 N13552-1
8159	U63375	11/14/2019 5:05:43 AM	N27420 N22385 N22080 N3023 N4827 N26393 N13399 N18759 N23974 N13929 N25455 N4617 N23660 N17425 N27483 N5968 N3785 N8573 N27611 N18426 N19167 N8480 N9078 N28322 N24028 N17893 N13271 N26672 N22194 N4227	N25897-0 N2214-0 N25155-1 N341-0 N25311-0
8163	U162	11/14/2019 3:00:05 AM	N8084 N8211 N18751 N5676 N18050 N20980 N24395 N20854 N9216 N22654 N6197 N5969 N19748 N19230 N2335 N13440 N1875 N8067 N14808 N1435 N24201 N11977 N9303 N25413 N5901 N28273 N16677 N18974 N14766 N15373 N26840 N12666 N6178 N2362 N17402 N8337 N13271 N7972 N3292	N5446-0 N341-0 N2470-0 N9451-0 N23067-1 N21016-0 N15605-0 N2185-0 N22952-0 N17743-0 N18622-0 N16974-0 N7736-0 N12804-0 N7744-0 N15165-0 N9468-0 N249-0 N13634-0 N22351-0 N2797-0 N11158-0 N5617-0 N17907-0 N26510-0 N22937-0 N27137-0 N26534-0 N22379-0 N19242-0 N20741-0 N25319-0 N27355-0 N6221-0 N27391-0 N9941-0 N8173-0 N20464-0 N8579-0 N26688-0 N23137-0 N25772-0 N25884-0 N6939-0 N8654-0 N5726-0 N25345-0 N12954-0 N2818-0 N19157-0 N17389-0 N25897-0 N12683-0 N8802-0 N13378-0 N2766-0 N25155-1 N19629-0 N17935-0 N17138-0 N5563-0 N23487-0 N5070-0 N12903-0 N25311-0 N26998-1
8171	U67395	11/14/2019 6:36:29 PM	N11621 N13543 N2400 N12511 N20055 N16684 N7611 N8374 N3894 N21204 N11481 N16917 N11947 N8185 N16678 N6245 N20430 N3913 N3913 N22940 N18187 N27700 N4090 N2326 N16558 N23804 N3531 N9177 N20580 N9599 N11333 N23835 N2995 N20424 N25975 N13700 N3739 N3305 N7777 N24140 N17061 N1511 N425 N15766 N470 N17039	N20025-0 N9992-0 N14499-1 N6505-0 N13497-0 N1202-0 N2740-0 N22216-0
8176	U38520	11/14/2019 6:21:31 AM	N18216 N11723 N28168 N6811 N12066 N18525 N6294 N4376 N5010 N9263 N25252 N11636 N7755 N23800 N15693 N1175 N21593 N2950 N15508 N7380 N20663 N4211 N8763 N1191 N3503 N7975 N5365	N18853-0 N7050-0 N4714-0 N18529-0 N23409-0 N22078-0 N10086-0 N10904-0 N25142-0 N9459-1 N26688-0 N14569-0 N26510-0 N22351-0 N26130-0 N18809-0 N2214-0 N19157-0 N27878-0 N7448-0 N14797-0 N12833-0 N26998-0 N4232-0 N20781-0 N13075-0 N12071-0 N7883-0 N755-0 N16079-0 N12328-0 N10797-0 N5726-0 N15421-0 N25182-0 N25155-0 N18368-0 N26952-0 N17869-0 N28205-0 N10152-0 N6221-0 N21016-0 N3869-0 N22043-0 N13552-0 N2470-0 N12881-0 N21201-0 N23663-0 N27355-0 N8957-0 N19366-0 N13667-0 N17978-0 N9410-0 N11508-0 N25620-0 N738-0 N27235-0 N4948-0 N8802-0 N9314-0 N2818-0 N25311-0 N18087-0 N9941-0 N6889-0 N2797-0 N17935-0 N11446-0 N19629-0 N16349-0 N11158-0 N5343-0 N13379-0 N4874-0 N25897-0 N8849-0 N2489-0 N5927-0 N9133-0 N14932-0 N4738-0 N4110-0 N16337-0 N8771-0 N7452-0 N11898-0 N13254-0 N7261-0 N11489-0 N13247-0 N12683-0 N17839-0 N23487-0 N16974-0 N3228-0 N21328-0 N10240-0 N19153-0
8189	U93205	11/14/2019 9:48:07 AM	N3872 N26911 N7590 N20589 N11723 N26459 N11693 N14074 N26393 N26723 N13671 N18933 N13857 N4215 N14860 N16295 N5163 N7302 N23662 N12038 N11625 N13348 N22009 N18426 N8067 N3518 N3964 N19280 N23045 N25975 N14065 N2242 N19123 N27591 N16161 N15382 N11972 N992 N425 N20663 N12377 N4384 N15390 N4550 N10972 N5612 N4381 N22507 N15758 N17235 N5792 N17007 N15106 N24162 N15334	N10821-0 N18375-0 N9459-1 N22216-0 N23522-0 N13667-0 N3550-0 N17839-0 N22078-0 N25897-0 N15467-0 N12683-0 N9870-0 N12833-0 N257-0 N15605-0 N2470-0 N13247-0 N4247-0 N26688-0 N21328-0 N16348-0 N8654-0 N6726-0 N11575-0 N23114-0 N12387-0 N2818-0 N17492-0 N1570-0 N25624-0 N16540-0 N15885-0 N13316-0 N18368-0 N25311-0 N23592-0 N17147-0 N23067-0 N6945-0 N13552-0 N13254-0 N3869-0
8194	U2762	11/14/2019 1:55:22 PM	N3076 N6788 N18753 N8415 N25457 N22024 N22024 N7003 N3763 N20953 N92 N9163 N5180 N2756 N4035 N5203 N4617 N25959 N28424 N8573 N14546 N4005 N27827 N11400 N14026 N15759 N2998 N20210 N20019 N1214 N5905 N4384 N10972 N15390 N15822 N21545 N14701 N8007 N5792 N7070 N7548 N18620 N17483 N25815 N11359 N13286 N2963 N6270 N18859 N5938 N15106 N4199 N4700 N28025	N18073-0 N14232-0 N18790-0 N9460-0 N28106-0 N16348-0 N26548-0 N13316-0 N8929-0 N13422-0 N14942-0 N8478-0 N11158-0 N10821-0 N16974-0 N5830-0 N22216-0 N19103-0 N1202-0 N23067-0 N6505-0 N19629-0 N28493-0 N7566-0 N4714-0 N23982-0 N28404-0 N13552-0 N13463-0 N6777-0 N7483-0 N13247-0 N12020-0 N26369-0 N15163-0 N11790-0 N18106-1 N3869-0 N26064-0 N21452-0 N9870-1 N18368-0 N11575-0 N15605-0 N24753-0 N622-0
8195	U37759	11/14/2019 5:30:13 AM	N9960 N28586	N16540-0 N13254-0 N11446-0 N25155-0 N21521-0 N9451-0 N4738-0 N8654-0 N1570-0 N26688-0 N17978-0 N2818-0 N2214-0 N16354-0 N13247-0 N17839-0 N14073-0 N6726-0 N23194-0 N28205-0 N22078-0 N18368-0 N26284-0 N22937-0 N25897-0 N14797-0 N908-0 N19242-0 N3045-0 N4948-0 N13869-0 N25311-0 N18087-0 N10378-0 N13667-0 N15885-0 N12071-0 N10797-0 N2665-0 N15804-0 N26998-0 N8160-0 N11158-0 N23147-0 N23487-0 N13552-0 N257-0 N3228-0 N17492-0 N3864-0 N10821-0 N5563-0 N12328-0 N3856-0 N21016-0 N3869-0 N6889-0 N11907-0 N25182-0 N2766-0 N17618-0 N2470-1 N21328-0 N26952-0 N9992-0 N3050-0 N779-0
8198	U85499	11/14/2019 4:49:56 PM	N7216 N16469 N11621 N18601 N26569 N6653 N16386 N17575 N4062 N2769 N23739 N21281 N20222 N27607 N15990 N26009 N9495 N3531 N17255 N1852 N21370 N11978 N14026 N2998 N21474 N1097 N27591 N13996 N4384 N4381 N16639	N6505-0 N2740-0 N9621-0 N13497-1 N20025-0
8204	U30720	11/14/2019 11:26:52 AM	N21760 N8014 N11669 N5511 N4958 N10583 N8925 N8451 N26676 N8573 N21225 N22431 N17107 N17579 N24245 N25955 N1509 N4676 N639 N25135 N28296 N23948 N23948 N7225 N2624 N26640 N15179 N5936 N895 N15983 N22852 N11797 N19094 N21245 N8922 N12558 N12958 N6533 N21491 N23386 N9011	N4378-0 N25155-0 N17839-0 N17492-0 N3869-0 N13247-0 N22794-0 N23149-0 N11575-0 N26998-0 N622-0 N22931-0 N22043-0 N7452-1 N13316-0 N13667-0 N13422-0 N12387-0 N18073-0 N25581-1 N27878-0 N13049-0 N427-0 N5830-0 N18342-0 N9870-0 N18375-0 N13552-0 N21873-0 N21784-0 N16348-0 N17171-0 N12833-0 N1994-0 N22216-0 N25418-0 N826-0 N6889-0 N25311-0 N2489-0
8213	U69155	11/14/2019 12:14:51 PM	N10730 N1098 N25232 N10034 N5273 N14297 N18192 N12242 N26388 N20612 N24395 N6197 N20424 N26044 N25975 N20753	N19054-0 N13247-0 N16529-0 N19596-0 N13242-0 N25418-0 N17492-0 N11575-0 N23170-0 N18375-0 N22931-0 N16398-0 N24064-0 N21219-0 N21201-0 N8849-0 N9870-0 N20887-0 N697-0 N27543-0 N16974-0 N9460-0 N8478-0 N22216-0 N7620-0 N13422-0 N26548-0 N13316-0 N12833-0 N23606-0 N9809-0 N27260-0 N974-0 N13552-0 N24744-0 N19871-0 N1570-0 N13557-0 N27776-0 N27918-0 N6208-0 N24931-0 N20882-0 N622-0 N22019-0 N5830-0 N16077-0 N24091-0 N20712-0 N16348-0 N12659-0 N25311-1
8215	U71855	11/14/2019 10:45:49 AM	N7306 N5144 N6840 N22403 N11323 N7941 N10905 N3155 N9756 N27489 N24383 N15336 N10934 N9882 N20854 N21593 N22936 N3598 N21223 N17808 N10988 N24245 N10972 N6661 N24040 N7198 N13232 N2166 N21285 N28074 N20803	N13316-0 N22216-0 N2481-0 N21873-0 N5830-0 N13552-0 N9870-0 N11575-0 N622-0 N18375-0 N13667-0 N12833-1 N22794-0
8226	U81499	11/14/2019 9:37:12 AM	N13080 N25998 N11532 N2998 N20353 N24107 N17483 N22519	N9314-0 N2818-0 N21328-0 N14605-0 N8654-0 N27355-1 N18087-0 N8832-0 N5291-0 N13247-0 N24423-0 N18616-0 N25897-0 N13075-0 N10821-0 N8802-0 N5862-0 N27776-0 N12387-0 N974-0 N14438-0 N21146-0 N13667-0 N11446-0 N2494-0 N6889-0 N14414-0 N15804-0 N6221-0 N19871-0 N16062-0 N12683-0 N4247-0 N18892-0 N24064-0 N6726-0 N8173-0 N27098-0 N15467-0 N25311-0 N22216-1 N9410-0 N13282-0 N9375-0 N8788-0 N26998-0 N23487-0 N26960-0 N10240-0 N13646-0 N8957-0 N13254-0 N5783-0 N26209-1 N23591-0 N10150-1 N11158-0 N9663-0 N22351-0 N18809-0 N18368-0 N18456-0 N13557-0 N1994-0 N2489-0 N1756-0 N21201-0 N6957-0 N19366-0 N16348-0 N17954-0 N8155-0 N19629-0 N16349-0 N25155-0 N28284-0 N17252-0 N22794-0 N18375-0 N15272-0 N10679-0 N17492-0 N25581-0 N16529-0 N15885-0 N4378-0 N4012-0 N27918-0 N2470-0 N5726-0 N23522-0 N9480-0 N6945-0 N6816-0 N17157-0 N26482-0 N19153-0 N4077-0 N27981-0 N25624-0 N2230-0 N9870-0 N22975-0 N23114-0 N22078-0 N13049-0 N17839-0 N6503-0 N9058-0 N3550-0 N16974-0 N21651-0 N26615-0 N26688-0 N9941-0 N16415-0 N2185-0 N13316-0 N3368-0 N23067-0 N27792-0 N23592-0 N755-0 N23409-0 N12833-0 N25620-0
8230	U36377	11/14/2019 10:06:41 PM	N16008 N27125 N21894 N3269 N3792 N5221 N28320 N12285 N26459 N13543 N7395 N11723 N25457 N22024 N27206 N22165 N13671 N23517 N578 N5039 N20970 N14672 N10989 N25392 N10572 N1723 N25876 N21 N10625 N18543 N21095 N12830 N639 N15425 N5221 N15569 N10076 N9183 N15226 N1313 N9123	N18391-0 N25701-0 N21215-0 N15133-0 N5323-0 N7646-0 N15201-0 N581-0 N13497-0 N21514-0 N13075-0 N17546-0 N4649-0 N8537-0 N14982-0 N20957-0 N589-0 N13282-0 N5790-0 N22026-0 N20309-0 N15301-0 N24753-0 N23001-0 N24805-0 N24064-0 N27223-1 N10985-0 N1529-0 N28260-0 N4541-0 N5150-0 N1964-0 N4872-0 N21784-0 N974-1 N16415-0 N22155-0 N26251-0 N3119-0 N12459-0 N25391-0 N6849-0 N20647-0 N16656-0 N23521-0 N26068-0 N2071-0 N24768-0 N14456-0 N20025-0 N10415-0 N6505-0 N7067-0 N16161-0 N22216-0 N17015-0 N6216-0 N4073-0 N1871-0 N12659-0 N6304-0 N20227-0 N16227-0 N25773-0 N14427-0 N15197-0 N19904-0 N27498-0 N12020-0 N17733-0 N22130-0 N27102-0 N9074-0 N16974-0 N1202-0 N4625-0 N10679-0 N1651-0 N24446-0 N23409-0 N12208-0 N7153-0 N19737-0 N3468-0 N21017-0 N10677-0
8239	U5849	11/14/2019 10:04:55 AM	N5561 N8619 N22914 N21701 N21055 N20077 N20404 N4200	N6502-0 N16354-0 N22216-0 N11815-0 N2818-0 N9870-0 N4110-0 N16348-0 N13667-0 N14861-0 N25897-0 N12833-0 N6726-0 N25311-0 N15885-0 N17492-0 N17839-0 N1570-0 N17147-0 N13316-0 N18375-0 N12494-0 N28493-1 N13247-0
8240	U52939	11/14/2019 1:22:11 PM	N15733 N27489 N7555 N5295 N12871 N25187 N24260 N1376 N7869 N1376 N10583 N14984 N11649 N21543 N17255 N21682 N8030 N27456 N19161 N23750 N14808 N2998 N16639 N4384 N20753	N23982-0 N28404-0 N13552-0 N9870-0 N11790-0 N25311-0 N26548-1 N11575-0 N13422-1 N622-0 N5830-0 N13463-0 N2481-0 N13247-0
8242	U56261	11/14/2019 9:23:03 AM	N22427 N9355 N26330 N16386 N21816 N5273 N12242 N913 N25392 N2432 N2432 N23674 N8573 N14905 N28188 N27843 N20854 N18426 N18353 N14808 N22132 N3305 N18111 N8230 N17446 N8007 N17483 N24626 N7255 N9735 N16008 N20753	N13552-0 N25311-0 N16529-0 N11438-0 N974-0 N23457-0 N23114-0 N6945-0 N2470-0 N13049-0 N26688-0 N8654-0 N13247-0 N18892-1 N26369-0 N18375-0 N4660-0 N13667-0 N23170-1 N21240-0 N14414-0 N15272-0 N27918-0 N22216-0 N11575-0 N16348-0 N17839-0 N22019-0 N1815-0 N12833-0 N15885-0 N17138-0 N25581-0 N2818-0 N27776-0 N21201-0 N13316-0 N16974-0 N1570-0 N25897-0 N17492-0 N9870-0 N6726-0 N8849-0 N4247-0 N28422-0 N22532-0
8245	U82323	11/14/2019 12:23:15 PM	N4549 N18216 N1578 N14905 N12687 N1360 N933 N21723 N14100 N15106	N17492-0 N9663-0 N13316-0 N24064-0 N13242-0 N19596-0 N166-0 N25926-0 N622-0 N21128-0 N1570-0 N10150-0 N2022-0 N18375-0 N9809-0 N8478-0 N13667-1 N12833-0 N17733-0 N5830-0 N19871-0 N11446-0 N25311-0 N9870-0 N16974-0 N22019-0 N21146-0 N19675-0 N13247-0 N24744-0 N13075-0 N13422-0 N27260-0 N12659-0 N974-0 N9296-1 N27543-0 N27776-0 N27918-0 N26149-0 N20712-0 N1815-0 N20882-0 N26548-0 N24931-0 N22216-0 N16348-0 N21219-0 N9460-0 N15416-0 N16077-0 N13557-0 N23606-0 N11575-0 N15467-0 N13552-0 N19054-0 N25418-0 N8849-0
8249	U43356	11/14/2019 8:18:22 AM	N14319 N27209 N27420 N20293 N21753 N16777 N18973 N28469 N12103 N12237 N7216 N21903 N1167 N12942 N5216 N22302 N10700 N4335 N11065 N12202 N24237 N10440 N14074 N14450 N27610 N15733 N24597 N948 N9164 N24638 N19751 N6022 N27525 N3763 N26336 N9798 N19863 N4090 N18759 N14821 N27700 N24132 N28159 N13628 N25455 N7551 N22599 N13831 N4958 N12130 N16507 N6459 N24017 N9177 N14776 N23516 N21273 N20580 N9240 N17674 N5739 N20286 N7913 N7175 N6466 N25745 N14065 N23730 N8693 N8429 N25394 N9772 N2219 N6180 N20531 N17956 N21353 N25799 N19372 N3305 N19770 N27585 N3176 N5338 N21286 N23458 N14100 N27529 N3264 N21285 N14701 N5792 N9461 N6230 N17235 N17893 N19564 N27967 N4199 N379 N17801 N1330 N8577 N22860 N21296 N23620 N1421 N22194 N25516 N25339 N11585 N9558 N15648 N3011 N28471 N5801	N27918-0 N6185-0 N15885-0 N13552-0 N25311-0 N13316-0 N13075-0 N13667-0 N27001-0 N23114-0 N12833-0 N15272-0 N22966-0 N13049-0 N2818-0 N5830-0 N25884-0 N17839-0 N25581-0 N19366-0 N8849-0 N3869-0 N18342-0 N22532-0 N17589-0 N6726-0 N17492-0 N776-0 N26650-0 N4378-0 N23592-0 N974-0 N13247-0 N23409-0 N975-0 N2470-0 N9870-0 N25897-0 N2185-0 N26510-1 N23067-0 N28370-0 N16974-0 N21651-1 N27776-0
8252	U93031	11/14/2019 10:43:50 AM	N578 N1441 N23660 N1723 N3775 N7792 N1399 N6779 N23862 N5053 N27591 N26093 N23948 N6768 N25437 N27138 N5951	N13552-1 N21873-0 N25311-0 N22216-0 N18375-0 N25418-0 N13667-0
8265	U33394	11/14/2019 7:52:46 AM	N11621 N28589 N1218 N26402 N25736 N578 N12744 N39 N14776 N20437 N1515 N22900 N18024 N9078 N17099 N26762 N34	N26688-0 N25897-0 N17839-0 N9480-0 N3869-0 N13254-0 N25884-0 N12833-0 N8654-0 N14232-0 N25311-0 N19366-0 N13667-0 N25581-0 N15885-0 N13247-0 N13316-0 N21784-0 N13957-0 N2818-0 N17492-0 N9870-0 N17978-1 N16348-0 N13552-0 N2797-0 N6726-0
8272	U21337	11/14/2019 12:46:29 PM	N17567 N17128 N13479 N13331 N14310 N1645 N27013 N13290 N17200 N17008 N4385 N23660 N3582 N11625 N14776 N2334 N10989 N9349 N11448 N17656 N23713 N26676 N4688 N28461 N16614 N2305 N7424 N17446 N23209 N10231	N5830-0 N26548-0 N12833-0 N13316-0 N12-0 N622-0 N18375-0 N13422-0 N22019-0 N9870-0 N13557-0 N13552-0 N16348-0 N25418-0 N13247-0 N13667-1 N25311-0 N17492-0 N22216-1 N11575-0
8274	U5315	11/14/2019 1:11:56 PM	N17335 N19547 N5120	N25311-0 N10679-0 N15163-1
8287	U73871	11/14/2019 12:08:21 PM	N27628 N9234 N10290 N11206 N430 N16695 N2277 N14785 N18086 N17913 N22526 N27610 N17113 N9664 N108 N2500 N13121 N19646 N7755 N21952 N16505 N27317 N17579 N15551 N11363 N10522 N28322 N21666 N23302 N5338 N13996 N22398 N27527	N2171-0 N6505-0 N14979-0 N9870-0 N23390-0 N6945-0 N23779-0 N5065-1 N22216-0 N13316-0 N25311-0 N5830-0 N11575-0 N27001-0 N13667-0 N13552-0 N23606-0 N26998-0 N622-0 N12833-0 N27260-0 N4802-0 N25418-0 N427-0 N13422-0 N4530-0 N16348-0 N13247-0 N18375-0 N26548-0 N13557-0 N22040-0 N17492-0 N15467-0
8289	U32974	11/14/2019 5:05:40 PM	N5187 N20619 N15922 N27625 N7216 N13459 N2256 N15280 N3872 N3265 N9473 N26591 N28168 N11621 N18086 N16010 N22325 N24118 N17627 N21326 N22457 N17117 N23795 N1803 N3879 N16853 N9934 N21956 N19639 N20156 N18761 N8619 N24013 N23885 N12066 N22020 N25396 N24425 N8468 N14657 N26331 N11917 N3850 N876 N11049 N15774 N16641 N27013 N22599 N14866 N1349 N7133 N20476 N9877 N15450 N13975 N3120 N27005 N7167 N21697 N11978 N17674 N10124 N26106 N7390 N25891 N11448 N25984 N26446 N22752 N724 N18426 N5969 N3087 N10380 N8498 N597 N14026 N10917 N11949 N10911 N21680 N17808 N11363 N24245 N19801 N22231 N23938 N5829 N11315 N5902 N28316 N6779 N2450 N13692 N14579 N23160 N4424 N4384 N20663 N11359 N22194 N94 N1899 N20753 N6551 N15252 N5170 N19105 N14259 N27722 N470 N13094 N21569	N17621-0 N7153-0 N22216-0 N9621-0 N21514-0 N9663-0 N2375-0 N14490-0 N13474-0 N974-0 N9992-0 N5150-0 N11158-0 N17171-0 N21159-0 N14456-0 N21215-1 N20025-0 N1202-0 N10513-0 N6505-1 N23521-0 N21391-0 N2740-0 N622-0 N19737-0 N13075-0 N14499-0 N28422-0 N24064-0 N9637-0 N6011-0 N7139-0 N13497-0 N8849-0
8294	U20580	11/14/2019 7:31:35 AM	N2983 N14319 N4202 N23908 N11723 N18427 N26247 N3847 N1646 N12815 N5339 N19673 N21795 N3763 N25455 N4617 N20077 N10311 N20580 N17674 N14682 N11629 N18426 N24505 N25975 N13700 N4381 N425	N20105-0 N19629-0 N8957-0 N20781-0 N3869-0 N13247-0 N22560-0 N25884-0 N2230-0 N19366-0 N26688-0 N16474-0 N23067-0 N17869-0 N2818-0 N18809-0 N25897-0 N13254-0 N13552-1 N12328-0 N17839-1 N12833-0 N17492-0 N2766-0 N15885-1 N19406-0 N11764-0 N16079-0 N13075-0 N13667-0 N15852-0 N56-0 N8654-0 N6726-0 N25311-0
8299	U41261	11/14/2019 9:28:25 AM	N8190 N10913 N27093 N16737 N19773 N6384 N8784 N940 N9733 N16882 N6265 N10258 N19303 N9052 N26571 N12553 N22082 N959 N13574 N27404 N4836 N18895 N28436 N18623 N12035 N12667 N22982 N19248 N188 N12771 N11370 N10243 N559 N7755 N15052 N8067 N8670 N1556 N6711 N839 N17335 N28166 N7370 N22729 N26427 N6002 N4195 N19473 N1001 N22831 N22144 N24652 N28551 N12277 N20189 N2225	N5830-1 N25897-0 N19366-0 N25581-0
